file,x,y,w,h,classe,HuMoment1,HuMoment2,HuMoment3,HuMoment4,HuMoment5,HuMoment6,HuMoment7,PCA
../Imagens/UnetDataset/caneta\results_pos\69_predict_resized.png,104,74,24,192,caneta,-2.337781811240042,-4.675563622480084,-5.733115671672257,-5.733115671672257,-11.466231343344514,-8.070897482912299,0.0,-16202.174371484312
../Imagens/UnetDataset/caneta\results_pos\6_predict_resized.png,85,55,40,249,caneta,-2.2992692838982745,-4.598538567796549,-5.162257151685549,-5.162257151685549,-10.324514303371098,-7.461526435583823,0.0,-11819.702503695917
../Imagens/UnetDataset/caneta\results_pos\70_predict_resized.png,108,99,20,171,caneta,-2.3285148431942266,-4.657029686388453,-5.519641357714215,-5.519641357714215,-11.03928271542843,-7.848156200908441,0.0,-17068.684628752573
../Imagens/UnetDataset/caneta\results_pos\71_predict_resized.png,97,83,23,178,caneta,-2.3061237335292186,-4.612247467058437,-5.8185698356893605,-5.8185698356893605,-11.637139671378721,-8.124693569218579,0.0,-16596.362803370197
../Imagens/UnetDataset/caneta\results_pos\72_predict_resized.png,106,20,26,274,caneta,-2.506009332388955,-5.01201866477791,-6.1376461355136085,-6.1376461355136085,-12.275292271027217,-8.643655467902564,-0.0,-14033.7329819004
../Imagens/UnetDataset/caneta\results_pos\73_predict_resized.png,102,34,21,265,caneta,-2.524214381419392,-5.048428762838784,-6.283794328191128,-6.283794328191128,-12.567588656382256,-8.808008709610519,-0.0,-15106.933527963296
../Imagens/UnetDataset/caneta\results_pos\74_predict_resized.png,98,43,24,241,caneta,-2.513830123621025,-5.02766024724205,-5.880470206348681,-5.880470206348681,-11.760940412697362,-8.394300329969706,-0.0,-15838.87662996336
../Imagens/UnetDataset/caneta\results_pos\75_predict_resized.png,106,28,18,230,caneta,-2.4771408959747685,-4.954281791949537,-5.684484768123383,-5.684484768123383,-11.368969536246766,-8.161625664098151,-0.0,-15940.730437242519
../Imagens/UnetDataset/caneta\results_pos\76_predict_resized.png,101,25,19,232,caneta,-2.4792332385682823,-4.9584664771365645,-5.987705317642394,-5.987705317642394,-11.975410635284788,-8.466938556210676,-0.0,-15946.579030626865
../Imagens/UnetDataset/caneta\results_pos\77_predict_resized.png,100,40,18,219,caneta,-2.480404773353523,-4.960809546707046,-5.712237894805732,-5.712237894805732,-11.424475789611463,-8.192642668159255,-0.0,-16390.7032221105
../Imagens/UnetDataset/caneta\results_pos\78_predict_resized.png,83,19,28,277,caneta,-2.482975582905006,-4.965951165810012,-4.943305900998788,-4.943305900998788,-9.886611801997576,-7.426281483903795,-0.0,-12200.432262703605
../Imagens/UnetDataset/caneta\results_pos\79_predict_resized.png,102,12,24,284,caneta,-2.4883607808542227,-4.9767215617084455,-5.104373401997188,-5.104373401997188,-10.208746803994377,-7.592734182851411,-0.0,-13682.23357311047
../Imagens/UnetDataset/caneta\results_pos\7_predict_resized.png,96,46,38,259,caneta,-2.2953881048250993,-4.5907762096501985,-5.622322836837508,-5.622322836837508,-11.244645673675016,-7.917710941662608,0.0,-11753.65291169688
../Imagens/UnetDataset/caneta\results_pos\80_predict_resized.png,84,24,26,272,caneta,-2.485428878640578,-4.970857757281156,-5.003784908257979,-5.003784908257979,-10.007569816515957,-7.489213786898556,-0.0,-12486.063439675194
../Imagens/UnetDataset/caneta\results_pos\81_predict_resized.png,113,50,28,218,caneta,-2.415220310032996,-4.830440620065992,-3.7879408220472945,-3.7879408220472945,-7.575881644094589,-6.20316113208029,-0.0,-14060.120463919478
../Imagens/UnetDataset/caneta\results_pos\82_predict_resized.png,118,57,29,249,caneta,-2.4660417348255894,-4.932083469651179,-5.014731880479379,-5.014731880479379,-10.029463760958757,-7.480773615304968,-0.0,-12678.380178405787
../Imagens/UnetDataset/caneta\results_pos\83_predict_resized.png,109,41,41,217,caneta,-2.401361888537672,-4.802723777075344,-3.1776909175414234,-3.1776909175414234,-6.355381835082847,-5.579052806079095,0.0,-14517.062796546863
../Imagens/UnetDataset/caneta\results_pos\84_predict_resized.png,103,55,18,243,caneta,-2.463374795400463,-4.926749590800926,-5.353432411509879,-5.353432411509879,-10.706864823019759,-7.816807206910343,0.0,-15272.691983787432
../Imagens/UnetDataset/caneta\results_pos\85_predict_resized.png,77,14,23,245,caneta,-2.424950609778773,-4.849901219557546,-5.470079578957137,-5.470079578957137,-10.940159157914273,-7.89503018873591,0.0,-13386.456084316866
../Imagens/UnetDataset/caneta\results_pos\86_predict_resized.png,100,32,19,236,caneta,-2.453722105004686,-4.907444210009372,-5.509322275849489,-5.509322275849489,-11.018644551698978,-7.963044380854175,0.0,-15261.697599080317
../Imagens/UnetDataset/caneta\results_pos\87_predict_resized.png,113,49,37,225,caneta,-2.4215498827410835,-4.843099765482167,-5.671438670671609,-5.671438670671609,-11.342877341343218,-8.092988553412692,-0.0,-13341.328510629379
../Imagens/UnetDataset/caneta\results_pos\88_predict_resized.png,120,64,36,210,caneta,-2.385718493280385,-4.77143698656077,-5.557089569871398,-5.557089569871398,-11.114179139742795,-7.942808063151783,-0.0,-13695.680062982636
../Imagens/UnetDataset/caneta\results_pos\89_predict_resized.png,77,32,34,220,caneta,-2.366186575517164,-4.732373151034328,-5.293567049589624,-5.293567049589624,-10.587134099179249,-7.659753625106788,0.0,-14050.752853169965
../Imagens/UnetDataset/caneta\results_pos\8_predict_resized.png,117,68,35,231,caneta,-2.2546497638549123,-4.509299527709825,-4.878578503572105,-4.878578503572105,-9.75715700714421,-7.133228267427017,0.0,-9491.149125570924
../Imagens/UnetDataset/caneta\results_pos\90_predict_resized.png,107,22,40,253,caneta,-2.414265188301068,-4.828530376602136,-2.371625102600402,-2.371625102600402,-4.743250205200804,-4.78589029090147,-0.0,-13666.590165867114
../Imagens/UnetDataset/caneta\results_pos\91_predict_resized.png,115,58,20,198,caneta,-2.3125376568187614,-4.625075313637523,-3.5105540629818384,-3.5105540629818384,-7.021108125963677,-5.823091719800599,-0.0,-14177.851431076982
../Imagens/UnetDataset/caneta\results_pos\92_predict_resized.png,129,68,23,185,caneta,-2.330260382040194,-4.660520764080388,-3.860538980989389,-3.860538980989389,-7.721077961978777,-6.190799363029583,-0.0,-14221.480685411918
../Imagens/UnetDataset/caneta\results_pos\93_predict_resized.png,129,36,21,210,caneta,-2.3911078203942333,-4.782215640788467,-2.5797087058430845,-2.5797087058430845,-5.159417411686169,-4.970816526237318,-0.0,-13700.857877726086
../Imagens/UnetDataset/caneta\results_pos\94_predict_resized.png,129,40,18,193,caneta,-2.3324584127123855,-4.664916825424771,-3.2266277233390253,-3.2266277233390253,-6.4532554466780505,-5.559086136051411,0.0,-14242.943390031473
../Imagens/UnetDataset/caneta\results_pos\95_predict_resized.png,99,44,24,230,caneta,-2.3657051260247317,-4.731410252049463,-5.508262155457565,-5.508262155457565,-11.01652431091513,-7.8739672814822965,0.0,-14121.119377710302
../Imagens/UnetDataset/caneta\results_pos\96_predict_resized.png,110,47,26,204,caneta,-2.32423480375758,-4.64846960751516,-2.7343547960987435,-2.7343547960987435,-5.468709592197487,-5.058589599856323,0.0,-15188.412324696097
../Imagens/UnetDataset/caneta\results_pos\97_predict_resized.png,121,38,27,215,caneta,-2.3293447798327223,-4.658689559665445,-3.4333037743012094,-3.4333037743012094,-6.866607548602419,-5.762648554133932,-0.0,-13110.6990600992
../Imagens/UnetDataset/caneta\results_pos\98_predict_resized.png,111,45,29,225,caneta,-2.42091194772039,-4.84182389544078,-4.368555860597599,-4.368555860597599,-8.737111721195198,-6.789467808317989,0.0,-14579.664938246544
../Imagens/UnetDataset/caneta\results_pos\99_predict_resized.png,109,47,20,204,caneta,-2.3528555916153593,-4.705711183230719,-5.118042371340351,-5.118042371340351,-10.236084742680703,-7.470897962955711,-0.0,-15277.943187405404
../Imagens/UnetDataset/caneta\results_pos\9_predict_resized.png,126,102,48,197,caneta,-2.2629718597012514,-4.525943719402503,-5.113325468114116,-5.113325468114116,-10.226650936228232,-7.376297327815368,0.0,-14512.607850749373
../Imagens/UnetDataset/chave\results_pos\0_predict_resized.png,91,120,45,84,chave,-1.7368096590388964,-3.473619318077793,-4.86508698803521,-4.86508698803521,-9.73017397607042,-6.601896647074106,0.0,-17949.979559901985
../Imagens/UnetDataset/chave\results_pos\100_predict_resized.png,92,129,38,70,chave,-1.688802672525436,-3.377605345050872,-4.800714825432937,-4.800714825432937,-9.601429650865875,-6.489517497958373,0.0,-19313.15536768238
../Imagens/UnetDataset/chave\results_pos\101_predict_resized.png,93,121,38,69,chave,-1.6760812239202638,-3.3521624478405276,-4.7899826024055585,-4.7899826024055585,-9.579965204811117,-6.466063826325822,0.0,-19420.638332606723
../Imagens/UnetDataset/chave\results_pos\102_predict_resized.png,59,127,87,110,chave,-1.6240143364789277,-3.2480286729578554,-4.709608108026485,-4.709608108026485,-9.41921621605297,-6.333622444505413,0.0,-11971.651709520247
../Imagens/UnetDataset/chave\results_pos\103_predict_resized.png,98,129,49,89,chave,-1.6745592578909108,-3.3491185157818215,-4.655767428694108,-4.655767428694108,-9.311534857388216,-6.3303266865850185,0.0,-16173.775569668103
../Imagens/UnetDataset/chave\results_pos\104_predict_resized.png,50,133,55,95,chave,-1.6856281442705823,-3.3712562885411645,-4.674188667450386,-4.674188667450386,-9.348377334900771,-6.359816811720967,0.0,-15784.490331460436
../Imagens/UnetDataset/chave\results_pos\105_predict_resized.png,67,149,55,80,chave,-1.6262477178198493,-3.2524954356396987,-4.518082452609267,-4.518082452609267,-9.036164905218534,-6.144330170429116,0.0,-17277.63735627604
../Imagens/UnetDataset/chave\results_pos\106_predict_resized.png,62,126,51,68,chave,-1.5865487799172255,-3.173097559834451,-4.365249172238845,-4.365249172238845,-8.73049834447769,-5.951797952156071,0.0,-18500.523251122664
../Imagens/UnetDataset/chave\results_pos\107_predict_resized.png,80,117,51,71,chave,-1.5984502651592853,-3.1969005303185707,-4.428633726818262,-4.428633726818262,-8.857267453636524,-6.027083991977547,0.0,-18712.517131042507
../Imagens/UnetDataset/chave\results_pos\108_predict_resized.png,92,120,44,84,chave,-1.7496306314988168,-3.4992612629976336,-4.886233990357282,-4.886233990357282,-9.772467980714564,-6.635864621856099,0.0,-18037.301474439217
../Imagens/UnetDataset/chave\results_pos\109_predict_resized.png,78,94,51,96,chave,-1.7531726040445228,-3.5063452080890456,-4.896678653123981,-4.896678653123981,-9.793357306247962,-6.649851257168504,0.0,-16965.747041228173
../Imagens/UnetDataset/chave\results_pos\10_predict_resized.png,95,123,38,48,chave,-1.6201568448216608,-3.2403136896433216,-4.044884783670853,-4.044884783670853,-8.089769567341706,-5.6650416284925145,0.0,-20605.54142536088
../Imagens/UnetDataset/chave\results_pos\110_predict_resized.png,61,132,40,78,chave,-1.7511849700760669,-3.5023699401521338,-4.878587685875877,-4.878587685875877,-9.757175371751755,-6.629772655951944,0.0,-18103.533011517477
../Imagens/UnetDataset/chave\results_pos\111_predict_resized.png,83,101,56,115,chave,-1.7663467332830627,-3.5326934665661254,-5.009179254969109,-5.009179254969109,-10.018358509938219,-6.775525988252173,0.0,-14865.828623881012
../Imagens/UnetDataset/chave\results_pos\112_predict_resized.png,70,91,49,101,chave,-1.7702828683122118,-3.5405657366244236,-4.981111414352316,-4.981111414352316,-9.962222828704633,-6.751394282664529,0.0,-15948.269829825551
../Imagens/UnetDataset/chave\results_pos\113_predict_resized.png,69,122,46,93,chave,-1.7667615107637662,-3.5335230215275324,-4.9709404881625785,-4.9709404881625785,-9.941880976325157,-6.737701998926345,0.0,-16776.370179291192
../Imagens/UnetDataset/chave\results_pos\114_predict_resized.png,115,152,1,1,chave,-1.7965360996836288,-3.5930721993672576,-5.032834095710661,-5.032834095710661,-10.065668191421322,-6.82937019539429,0.0,-18390.55295391604
../Imagens/UnetDataset/chave\results_pos\115_predict_resized.png,99,107,33,67,chave,-1.7673367379392746,-3.534673475878549,-4.944457672265396,-4.944457672265396,-9.888915344530792,-6.7117944102046705,0.0,-20032.39418875745
../Imagens/UnetDataset/chave\results_pos\116_predict_resized.png,83,99,37,76,chave,-1.7751560807395066,-3.550312161479013,-5.00632033528989,-5.00632033528989,-10.01264067057978,-6.781476416029396,0.0,-18986.43282652447
../Imagens/UnetDataset/chave\results_pos\117_predict_resized.png,94,83,44,74,chave,-1.7735988063433392,-3.5471976126866784,-4.876473700160701,-4.876473700160701,-9.752947400321402,-6.650072506504039,0.0,-18844.300362722377
../Imagens/UnetDataset/chave\results_pos\118_predict_resized.png,94,123,39,48,chave,-1.6277065645097832,-3.2554131290195665,-4.13469977382917,-4.13469977382917,-8.26939954765834,-5.762406338338954,0.0,-20609.72403752412
../Imagens/UnetDataset/chave\results_pos\119_predict_resized.png,109,80,47,59,chave,-1.6455488059401457,-3.2910976118802915,-4.2075385860035475,-4.2075385860035475,-8.415077172007095,-5.853087391943693,0.0,-19083.850236300117
../Imagens/UnetDataset/chave\results_pos\11_predict_resized.png,109,80,48,59,chave,-1.6238240036323865,-3.247648007264773,-4.102615503370471,-4.102615503370471,-8.205231006740942,-5.726439507002857,0.0,-19033.102090463944
../Imagens/UnetDataset/chave\results_pos\120_predict_resized.png,75,108,75,42,chave,-1.3053621671361744,-2.6107243342723487,-3.0300292816703123,-3.0300292816703123,-6.0600585633406245,-4.335391448806487,-0.0,-17337.68222622195
../Imagens/UnetDataset/chave\results_pos\121_predict_resized.png,141,27,44,56,chave,-1.4279521284260326,-2.855904256852065,-0.996917609755959,-0.996917609755959,-1.993835219511918,-2.4248697381819917,-0.0,-21292.67387841253
../Imagens/UnetDataset/chave\results_pos\122_predict_resized.png,92,72,9,13,chave,-1.4243429453788568,-2.8486858907577135,-1.8712515818550333,-1.8712515818550333,-3.7425031637100665,-3.29559452723389,0.0,-16186.14691779514
../Imagens/UnetDataset/chave\results_pos\123_predict_resized.png,82,72,68,39,chave,-1.295935718962275,-2.59187143792455,-2.6984758313575563,-2.6984758313575563,-5.396951662715113,-3.9944115503198314,-0.0,-19279.314250576237
../Imagens/UnetDataset/chave\results_pos\124_predict_resized.png,103,181,50,45,chave,-1.3166633492232889,-2.6333266984465777,-3.3653852922497753,-3.3653852922497753,-6.730770584499551,-4.682048641473064,0.0,-18958.523009052326
../Imagens/UnetDataset/chave\results_pos\125_predict_resized.png,63,103,52,38,chave,-1.3613483782853555,-2.722696756570711,-2.298827187814634,-2.298827187814634,-4.597654375629268,-3.6601755660999893,-0.0,-20134.36570957479
../Imagens/UnetDataset/chave\results_pos\126_predict_resized.png,91,118,36,79,chave,-1.8061453263364726,-3.6122906526729452,-4.91618719193888,-4.91618719193888,-9.83237438387776,-6.722332518275353,0.0,-19266.300899429694
../Imagens/UnetDataset/chave\results_pos\127_predict_resized.png,88,117,42,88,chave,-1.7760948788715927,-3.5521897577431853,-4.933514626276607,-4.933514626276607,-9.867029252553214,-6.709609505148199,0.0,-18358.313841397663
../Imagens/UnetDataset/chave\results_pos\128_predict_resized.png,76,119,40,86,chave,-1.787666056148719,-3.575332112297438,-4.907856601619487,-4.907856601619487,-9.815713203238975,-6.6955226577682065,0.0,-17820.74154165392
../Imagens/UnetDataset/chave\results_pos\129_predict_resized.png,58,91,57,124,chave,-1.7981307626122596,-3.596261525224519,-4.998118458282421,-4.998118458282421,-9.996236916564841,-6.796249220894681,0.0,-13125.560762204299
../Imagens/UnetDataset/chave\results_pos\12_predict_resized.png,74,87,77,62,chave,-1.3497635508429102,-2.6995271016858204,-3.20305568286943,-3.20305568286943,-6.40611136573886,-4.5528192337123405,-0.0,-16909.70101495509
../Imagens/UnetDataset/chave\results_pos\130_predict_resized.png,96,130,48,95,chave,-1.7884467612382897,-3.5768935224765794,-4.914593664841601,-4.914593664841601,-9.829187329683203,-6.703040426079891,0.0,-17029.894723835092
../Imagens/UnetDataset/chave\results_pos\131_predict_resized.png,74,94,58,117,chave,-1.783558012761318,-3.567116025522636,-4.921105064485528,-4.921105064485528,-9.842210128971056,-6.704663077246846,0.0,-14164.623677806929
../Imagens/UnetDataset/chave\results_pos\132_predict_resized.png,98,118,42,88,chave,-1.7690061822387786,-3.538012364477557,-4.763100006089133,-4.763100006089133,-9.526200012178267,-6.532106188327911,0.0,-17815.70778593602
../Imagens/UnetDataset/chave\results_pos\133_predict_resized.png,97,112,44,89,chave,-1.76505123851325,-3.5301024770265,-4.844619944553941,-4.844619944553941,-9.689239889107881,-6.60967118306719,0.0,-17771.348826397672
../Imagens/UnetDataset/chave\results_pos\134_predict_resized.png,99,103,46,95,chave,-1.76612348559512,-3.53224697119024,-4.8638196674217005,-4.8638196674217005,-9.727639334843401,-6.6299431530168205,0.0,-17106.01634777329
../Imagens/UnetDataset/chave\results_pos\135_predict_resized.png,97,114,37,73,chave,-1.7340434100207296,-3.468086820041459,-4.855422744070485,-4.855422744070485,-9.71084548814097,-6.589466154091214,0.0,-19091.284945587817
../Imagens/UnetDataset/chave\results_pos\136_predict_resized.png,87,113,36,66,chave,-1.7308834676437455,-3.461766935287491,-4.804489562424966,-4.804489562424966,-9.608979124849933,-6.535373030068712,0.0,-19790.781675462942
../Imagens/UnetDataset/chave\results_pos\137_predict_resized.png,103,108,39,75,chave,-1.730645062231025,-3.46129012446205,-4.865619194076012,-4.865619194076012,-9.731238388152024,-6.596264256307037,0.0,-18455.006574796396
